Ex ID;Start_time;End_time;Injected_value;PLOEG_H;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
7940;20.7;26.7;0.6;0.5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.06;-8.03;0.13;-7.98;0.21;-7.86;0.29;-7.95;0.38;-7.98;0.45;-8.0;0.54;-8.07
7941;20.7;26.7;0.6;0.8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.19;-7.81;0.37;-7.25;0.58;-7.0;0.76;-6.84;0.91;-6.83;0.93;-7.01;0.85;-7.29
7942;20.7;26.7;0.6;0.3;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.0;-8.08;0.0;-8.18;0.01;-8.29;0.01;-8.4;0.01;-8.52;0.02;-8.66;0.03;-8.79
7943;20.7;26.7;0.6;0.5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.07;-8.05;0.14;-8.09;0.22;-8.14;0.3;-8.18;0.37;-8.22;0.46;-8.36;0.44;-8.62
7944;20.7;26.7;0.6;0.8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.21;-7.94;0.42;-7.84;0.63;-7.71;0.82;-7.64;0.96;-7.71;0.88;-7.96;0.78;-8.3
7945;20.7;26.7;0.7;0.3;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.01;-5.05;0.02;-5.11;0.03;-5.18;0.04;-5.25;0.06;-5.33;0.07;-5.42;0.09;-5.5
7946;20.7;26.7;0.7;0.5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.05;-5.03;0.11;-5.05;0.18;-5.09;0.24;-5.12;0.29;-5.18;0.29;-5.34;0.26;-5.63
7947;20.7;26.7;0.7;0.8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.14;-4.99;0.29;-4.96;0.43;-4.95;0.55;-5.01;0.52;-5.17;0.49;-5.43;0.36;-5.75
7948;20.7;26.7;0.7;0.3;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.02;-5.05;0.04;-5.11;0.06;-5.18;0.09;-5.25;0.11;-5.33;0.14;-5.42;0.17;-5.5
7949;20.7;26.7;0.7;0.5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.06;-5.03;0.13;-5.05;0.2;-5.09;0.25;-5.12;0.28;-5.18;0.31;-5.34;0.27;-5.64
7950;20.7;26.7;0.7;0.8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.15;-4.99;0.3;-4.97;0.45;-4.99;0.49;-5.08;0.52;-5.27;0.44;-5.55;0.36;-5.89
7951;20.7;26.7;0.7;0.3;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.0;-6.06;0.01;-6.14;0.01;-6.22;0.01;-6.3;0.02;-6.39;0.03;-6.5;0.04;-6.6
7952;20.7;26.7;0.7;0.5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.06;-6.03;0.11;-6.07;0.17;-6.1;0.24;-6.14;0.3;-6.19;0.34;-6.33;0.32;-6.57
7953;20.7;26.7;0.7;0.8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.16;-5.97;0.33;-5.91;0.49;-5.84;0.63;-5.82;0.69;-5.93;0.64;-6.17;0.49;-6.49
7954;20.7;26.7;0.7;0.3;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.01;-6.06;0.03;-6.14;0.04;-6.22;0.06;-6.3;0.08;-6.39;0.1;-6.5;0.12;-6.6
7955;20.7;26.7;0.7;0.5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.06;-6.03;0.14;-6.07;0.21;-6.11;0.29;-6.14;0.34;-6.21;0.35;-6.41;0.31;-6.76
7956;20.7;26.7;0.7;0.8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.17;-5.99;0.35;-5.96;0.52;-5.95;0.64;-6.04;0.62;-6.24;0.57;-6.56;0.42;-6.96
7957;20.7;26.7;0.7;0.3;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.0;-7.07;0.0;-7.16;0.0;-7.25;0.0;-7.35;0.0;-7.46;0.01;-7.58;0.01;-7.7
7958;20.7;26.7;0.7;0.5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.06;-7.04;0.1;-7.07;0.16;-7.11;0.22;-7.13;0.29;-7.13;0.36;-7.2;0.37;-7.35
7959;20.7;26.7;0.7;0.8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.18;-6.92;0.33;-6.81;0.49;-6.66;0.64;-6.54;0.78;-6.56;0.73;-6.75;0.64;-7.05
7960;20.7;26.7;0.7;0.3;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.0;-7.07;0.01;-7.16;0.02;-7.25;0.03;-7.35;0.04;-7.46;0.05;-7.58;0.07;-7.7
7961;20.7;26.7;0.7;0.5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.07;-7.04;0.14;-7.08;0.22;-7.12;0.3;-7.16;0.38;-7.24;0.4;-7.43;0.38;-7.77
7962;20.7;26.7;0.7;0.8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.19;-6.98;0.39;-6.92;0.59;-6.86;0.77;-6.89;0.77;-7.06;0.74;-7.37;0.54;-7.77
7963;20.7;26.7;0.7;0.3;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.0;-8.08;0.0;-8.18;0.0;-8.29;0.0;-8.38;0.0;-8.5;0.0;-8.66;0.0;-8.78
7964;20.7;26.7;0.7;0.5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.06;-8.03;0.13;-7.98;0.22;-7.86;0.3;-7.97;0.39;-7.98;0.47;-7.98;0.53;-8.03
7965;20.7;26.7;0.7;0.8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.19;-7.81;0.37;-7.25;0.59;-7.03;0.77;-6.9;0.94;-6.9;0.92;-7.1;0.84;-7.41
7966;20.7;26.7;0.7;0.3;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.0;-8.08;0.0;-8.18;0.01;-8.29;0.01;-8.4;0.01;-8.52;0.02;-8.67;0.03;-8.8
7967;20.7;26.7;0.7;0.5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.07;-8.05;0.14;-8.09;0.21;-8.14;0.29;-8.18;0.36;-8.22;0.44;-8.36;0.42;-8.62
7968;20.7;26.7;0.7;0.8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.21;-7.94;0.41;-7.85;0.61;-7.71;0.79;-7.65;0.92;-7.74;0.85;-8.02;0.68;-8.41
7969;20.7;26.7;0.8;0.3;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.01;-5.05;0.02;-5.11;0.03;-5.18;0.04;-5.25;0.05;-5.33;0.07;-5.42;0.08;-5.5
7970;20.7;26.7;0.8;0.5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.05;-5.03;0.11;-5.05;0.18;-5.09;0.24;-5.12;0.27;-5.18;0.28;-5.36;0.23;-5.66
7971;20.7;26.7;0.8;0.8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.14;-4.99;0.29;-4.96;0.44;-4.95;0.54;-5.02;0.51;-5.2;0.45;-5.49;0.3;-5.84
7972;20.7;26.7;0.8;0.3;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.02;-5.05;0.04;-5.11;0.06;-5.18;0.09;-5.25;0.11;-5.33;0.13;-5.42;0.17;-5.5
7973;20.7;26.7;0.8;0.5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.06;-5.03;0.13;-5.05;0.2;-5.09;0.24;-5.12;0.27;-5.18;0.31;-5.36;0.24;-5.69
7974;20.7;26.7;0.8;0.8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.15;-4.99;0.3;-4.97;0.44;-4.99;0.48;-5.1;0.5;-5.32;0.4;-5.64;0.3;-6.04
7975;20.7;26.7;0.8;0.3;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.0;-6.06;0.01;-6.14;0.01;-6.22;0.01;-6.3;0.02;-6.39;0.03;-6.5;0.04;-6.6
7976;20.7;26.7;0.8;0.5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.06;-6.03;0.11;-6.07;0.17;-6.11;0.23;-6.14;0.29;-6.19;0.32;-6.33;0.3;-6.57
7977;20.7;26.7;0.8;0.8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.16;-5.97;0.31;-5.91;0.47;-5.83;0.61;-5.82;0.64;-5.94;0.61;-6.2;0.42;-6.55
7978;20.7;26.7;0.8;0.3;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.01;-6.06;0.03;-6.14;0.04;-6.22;0.06;-6.3;0.08;-6.39;0.1;-6.5;0.12;-6.6
7979;20.7;26.7;0.8;0.5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.06;-6.03;0.14;-6.07;0.21;-6.11;0.29;-6.14;0.31;-6.22;0.34;-6.43;0.27;-6.82
7980;20.7;26.7;0.8;0.8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.17;-5.99;0.36;-5.96;0.53;-5.96;0.63;-6.05;0.62;-6.29;0.51;-6.64;0.35;-7.08
7981;20.7;26.7;0.8;0.3;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.0;-7.07;0.0;-7.16;0.0;-7.25;0.0;-7.35;0.0;-7.46;0.01;-7.59;0.01;-7.7
7982;20.7;26.7;0.8;0.5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.06;-7.04;0.1;-7.07;0.15;-7.11;0.21;-7.13;0.28;-7.13;0.36;-7.18;0.34;-7.32
7983;20.7;26.7;0.8;0.8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.18;-6.92;0.31;-6.81;0.46;-6.65;0.61;-6.53;0.74;-6.55;0.7;-6.76;0.55;-7.09
7984;20.7;26.7;0.8;0.3;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.0;-7.07;0.01;-7.16;0.02;-7.25;0.03;-7.35;0.04;-7.46;0.05;-7.59;0.07;-7.7
7985;20.7;26.7;0.8;0.5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.07;-7.04;0.14;-7.08;0.22;-7.12;0.3;-7.17;0.38;-7.24;0.38;-7.44;0.35;-7.79
7986;20.7;26.7;0.8;0.8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.19;-6.98;0.4;-6.92;0.59;-6.86;0.77;-6.89;0.74;-7.08;0.7;-7.43;0.46;-7.87
7987;20.7;26.7;0.8;0.3;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.0;-8.08;0.0;-8.18;0.0;-8.29;0.0;-8.38;0.0;-8.5;0.0;-8.67;0.0;-8.77
7988;20.7;26.7;0.8;0.5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.06;-8.03;0.13;-7.98;0.22;-7.86;0.31;-7.99;0.39;-7.98;0.49;-7.95;0.5;-7.97
7989;20.7;26.7;0.8;0.8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.19;-7.81;0.38;-7.25;0.61;-7.06;0.8;-6.93;0.98;-6.92;0.91;-7.13;0.79;-7.47
7990;20.7;26.7;0.8;0.3;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.0;-8.08;0.0;-8.18;0.01;-8.29;0.01;-8.4;0.01;-8.52;0.02;-8.67;0.03;-8.8
7991;20.7;26.7;0.8;0.5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.07;-8.05;0.13;-8.09;0.2;-8.14;0.27;-8.18;0.35;-8.21;0.41;-8.35;0.4;-8.61
7992;20.7;26.7;0.8;0.8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.21;-7.94;0.39;-7.85;0.59;-7.71;0.77;-7.64;0.86;-7.74;0.81;-8.05;0.58;-8.48
7993;20.7;26.7;0.9;0.3;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.01;-5.05;0.02;-5.11;0.03;-5.18;0.04;-5.25;0.05;-5.33;0.06;-5.42;0.08;-5.5
7994;20.7;26.7;0.9;0.5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.05;-5.03;0.11;-5.05;0.18;-5.09;0.24;-5.12;0.25;-5.19;0.27;-5.37;0.2;-5.69
7995;20.7;26.7;0.9;0.8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.14;-4.99;0.3;-4.96;0.44;-4.95;0.51;-5.02;0.51;-5.22;0.4;-5.53;0.24;-5.91
7996;20.7;26.7;0.9;0.3;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.02;-5.05;0.04;-5.11;0.06;-5.18;0.08;-5.25;0.1;-5.33;0.13;-5.42;0.17;-5.5
7997;20.7;26.7;0.9;0.5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.06;-5.03;0.13;-5.05;0.2;-5.09;0.22;-5.12;0.27;-5.19;0.29;-5.38;0.21;-5.74
7998;20.7;26.7;0.9;0.8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.15;-4.99;0.3;-4.97;0.42;-5.0;0.47;-5.12;0.46;-5.36;0.36;-5.73;0.24;-6.16
7999;20.7;26.7;0.9;0.3;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.0;-6.06;0.0;-6.14;0.01;-6.22;0.01;-6.3;0.02;-6.39;0.03;-6.51;0.04;-6.6
8000;20.7;26.7;0.9;0.5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.06;-6.03;0.11;-6.07;0.16;-6.11;0.21;-6.14;0.28;-6.19;0.3;-6.32;0.28;-6.56
8001;20.7;26.7;0.9;0.8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.16;-5.97;0.31;-5.91;0.45;-5.83;0.6;-5.82;0.6;-5.94;0.57;-6.22;0.35;-6.59
8002;20.7;26.7;0.9;0.3;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.01;-6.06;0.02;-6.14;0.04;-6.22;0.06;-6.3;0.07;-6.39;0.09;-6.51;0.11;-6.6
8003;20.7;26.7;0.9;0.5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.06;-6.03;0.14;-6.07;0.21;-6.11;0.28;-6.14;0.29;-6.22;0.33;-6.46;0.23;-6.86
8004;20.7;26.7;0.9;0.8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.17;-5.99;0.36;-5.96;0.54;-5.96;0.59;-6.06;0.6;-6.32;0.46;-6.71;0.28;-7.17
8005;20.7;26.7;0.9;0.3;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.0;-7.07;0.0;-7.16;0.0;-7.25;0.0;-7.35;0.0;-7.46;0.01;-7.59;0.01;-7.7
8006;20.7;26.7;0.9;0.5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.06;-7.04;0.09;-7.07;0.14;-7.12;0.21;-7.13;0.28;-7.12;0.34;-7.16;0.33;-7.28
8007;20.7;26.7;0.9;0.8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.18;-6.92;0.29;-6.81;0.44;-6.65;0.59;-6.52;0.71;-6.53;0.68;-6.75;0.47;-7.11
8008;20.7;26.7;0.9;0.3;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.0;-7.07;0.01;-7.16;0.02;-7.25;0.03;-7.35;0.04;-7.46;0.05;-7.59;0.06;-7.71
8009;20.7;26.7;0.9;0.5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.07;-7.04;0.14;-7.08;0.21;-7.13;0.29;-7.17;0.35;-7.25;0.36;-7.45;0.31;-7.8
8010;20.7;26.7;0.9;0.8;100;7;Successful;Effective;collision;26.90;vtypeauto.7;vtypeauto.6;671.97;edge_0_0_0;0.0;-7.0;0.19;-6.98;0.39;-6.92;0.58;-6.86;0.75;-6.89;0.7;-7.09;0.63;-7.46;0.38;-7.93
8011;20.7;26.7;0.9;0.3;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.0;-8.08;0.0;-8.18;0.0;-8.29;0.0;-8.38;0.0;-8.5;0.0;-8.67;0.0;-8.77
8012;20.7;26.7;0.9;0.5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.06;-8.03;0.14;-7.98;0.23;-7.86;0.32;-8.0;0.4;-7.97;0.49;-7.92;0.48;-7.91
8013;20.7;26.7;0.9;0.8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.19;-7.81;0.39;-7.25;0.62;-7.08;0.82;-6.95;0.99;-6.92;0.91;-7.13;0.72;-7.48
8014;20.7;26.7;0.9;0.3;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.0;-8.08;0.0;-8.18;0.01;-8.29;0.01;-8.4;0.01;-8.52;0.02;-8.68;0.03;-8.81
8015;20.7;26.7;0.9;0.5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.07;-8.05;0.13;-8.09;0.18;-8.14;0.26;-8.18;0.34;-8.21;0.39;-8.33;0.38;-8.58
8016;20.7;26.7;0.9;0.8;100;8;Successful;Effective;collision;26.42;vtypeauto.7;vtypeauto.6;663.85;edge_0_0_0;0.0;-8.0;0.21;-7.94;0.38;-7.85;0.56;-7.7;0.74;-7.63;0.8;-7.73;0.78;-8.06;0.49;-8.52
8017;20.7;26.7;1.0;0.3;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.01;-5.05;0.02;-5.11;0.03;-5.18;0.04;-5.25;0.05;-5.33;0.06;-5.42;0.07;-5.5
8018;20.7;26.7;1.0;0.5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.05;-5.03;0.11;-5.05;0.17;-5.09;0.23;-5.12;0.23;-5.19;0.27;-5.38;0.17;-5.71
8019;20.7;26.7;1.0;0.8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.14;-4.99;0.3;-4.96;0.44;-4.95;0.48;-5.03;0.5;-5.23;0.36;-5.56;0.18;-5.95
8020;20.7;26.7;1.0;0.3;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.02;-5.05;0.04;-5.11;0.06;-5.18;0.08;-5.25;0.1;-5.33;0.13;-5.42;0.17;-5.5
8021;20.7;26.7;1.0;0.5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.06;-5.03;0.13;-5.05;0.19;-5.09;0.21;-5.12;0.27;-5.19;0.28;-5.4;0.18;-5.79
8022;20.7;26.7;1.0;0.8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.15;-4.99;0.3;-4.97;0.4;-5.0;0.46;-5.13;0.43;-5.41;0.32;-5.81;0.17;-6.28
8023;20.7;26.7;1.0;0.3;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.0;-6.06;0.0;-6.14;0.01;-6.22;0.01;-6.3;0.02;-6.39;0.03;-6.51;0.04;-6.61
8024;20.7;26.7;1.0;0.5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.06;-6.03;0.1;-6.07;0.15;-6.11;0.2;-6.14;0.26;-6.18;0.28;-6.31;0.24;-6.55
8025;20.7;26.7;1.0;0.8;80;6;Successful;Effective;collision;26.71;vtypeauto.7;vtypeauto.6;536.66;edge_0_0_0;0.0;-6.0;0.16;-5.97;0.3;-5.91;0.44;-5.82;0.57;-5.81;0.56;-5.93;0.52;-6.22;0.28;-6.61
8026;20.7;26.7;1.0;0.3;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.01;-6.06;0.02;-6.14;0.04;-6.22;0.06;-6.3;0.07;-6.39;0.09;-6.51;0.11;-6.61
8027;20.7;26.7;1.0;0.5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.06;-6.03;0.14;-6.07;0.21;-6.11;0.26;-6.14;0.28;-6.23;0.32;-6.47;0.2;-6.89
8028;20.7;26.7;1.0;0.8;100;6;Successful;Effective;collision;27.39;vtypeauto.7;vtypeauto.6;682.70;edge_0_0_0;0.0;-6.0;0.17;-5.99;0.36;-5.96;0.54;-5.96;0.56;-6.07;0.59;-6.34;0.41;-6.75;0.2;-7.25
8029;20.7;26.7;1.0;0.3;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.0;-7.07;0.0;-7.16;0.0;-7.25;0.0;-7.35;0.0;-7.46;0.01;-7.59;0.01;-7.7
8030;20.7;26.7;1.0;0.5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.06;-7.04;0.09;-7.07;0.14;-7.12;0.21;-7.13;0.27;-7.11;0.32;-7.14;0.32;-7.23
8031;20.7;26.7;1.0;0.8;80;7;Successful;Effective;collision;26.22;vtypeauto.7;vtypeauto.6;529.44;edge_0_0_0;0.0;-7.0;0.18;-6.92;0.28;-6.81;0.41;-6.64;0.58;-6.5;0.67;-6.5;0.66;-6.73;0.4;-7.1
8032;20.7;26.7;1.0;0.3;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.0;-7.07;0.01;-7.16;0.02;-7.25;0.03;-7.35;0.04;-7.46;0.05;-7.59;0.06;-7.71
8033;20.7;26.7;1.0;0.5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.07;-7.04;0.14;-7.08;0.2;-7.13;0.27;-7.17;0.32;-7.24;0.35;-7.44;0.26;-7.79
8034;20.7;26.7;1.0;0.8;100;7;Successful;Effective;collision;26.77;vtypeauto.7;vtypeauto.6;672.52;edge_0_0_0;0.0;-7.0;0.19;-6.98;0.38;-6.92;0.56;-6.85;0.7;-6.89;0.68;-7.09;0.56;-7.47;0.29;-7.97
8035;20.7;26.7;1.0;0.3;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.0;-8.08;0.0;-8.18;0.0;-8.29;0.0;-8.38;0.0;-8.5;0.0;-8.67;0.0;-8.77
8036;20.7;26.7;1.0;0.5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.06;-8.03;0.14;-7.98;0.23;-7.86;0.32;-8.01;0.41;-7.96;0.47;-7.9;0.47;-7.84
8037;20.7;26.7;1.0;0.8;80;8;Successful;Effective;collision;25.87;vtypeauto.7;vtypeauto.6;523.63;edge_0_0_0;0.0;-7.99;0.19;-7.81;0.39;-7.25;0.63;-7.1;0.83;-6.95;0.97;-6.91;0.91;-7.11;0.64;-7.47
8038;20.7;26.7;1.0;0.3;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.0;-8.08;0.0;-8.18;0.01;-8.29;0.01;-8.4;0.01;-8.52;0.02;-8.68;0.03;-8.81
8039;20.7;26.7;1.0;0.5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.07;-8.05;0.12;-8.09;0.17;-8.14;0.25;-8.18;0.33;-8.2;0.37;-8.31;0.35;-8.54
8040;20.7;26.7;1.0;0.8;100;8;Successful;Effective;collision;26.33;vtypeauto.7;vtypeauto.6;664.38;edge_0_0_0;0.0;-8.0;0.21;-7.94;0.36;-7.85;0.54;-7.7;0.71;-7.62;0.75;-7.71;0.72;-8.05;0.4;-8.53
8041;20.7;26.7;1.1;0.3;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.01;-5.05;0.02;-5.11;0.03;-5.18;0.04;-5.25;0.05;-5.33;0.06;-5.43;0.07;-5.5
8042;20.7;26.7;1.1;0.5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.05;-5.03;0.11;-5.05;0.17;-5.09;0.21;-5.12;0.22;-5.19;0.26;-5.39;0.14;-5.72
8043;20.7;26.7;1.1;0.8;80;5;Successful;Effective;collision;27.29;vtypeauto.7;vtypeauto.6;546.45;edge_0_0_0;0.0;-5.0;0.14;-4.99;0.3;-4.96;0.44;-4.95;0.45;-5.03;0.48;-5.24;0.32;-5.58;0.12;-5.98
8044;20.7;26.7;1.1;0.3;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.02;-5.05;0.04;-5.11;0.06;-5.18;0.07;-5.25;0.09;-5.33;0.13;-5.43;0.18;-5.5
8045;20.7;26.7;1.1;0.5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.06;-5.03;0.13;-5.05;0.18;-5.09;0.2;-5.12;0.26;-5.2;0.27;-5.42;0.15;-5.83
8046;20.7;26.7;1.1;0.8;100;5;Successful;Effective;collision;28.19;vtypeauto.7;vtypeauto.6;696.60;edge_0_0_0;0.0;-5.0;0.15;-4.99;0.3;-4.98;0.37;-5.0;0.44;-5.15;0.4;-5.44;0.28;-5.87;0.11;-6.38
8047;20.7;26.7;1.1;0.3;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.0;-6.06;0.0;-6.14;0.01;-6.22;0.01;-6.3;0.02;-6.39;0.02;-6.51;0.03;-6.61
8048;20.7;26.7;1.1;0.5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.06;-6.03;0.09;-6.07;0.14;-6.11;0.2;-6.14;0.25;-6.18;0.27;-6.3;0.21;-6.52
8049;20.7;26.7;1.1;0.8;80;6;Successful;Effective;collision;26.60;vtypeauto.7;vtypeauto.6;537.06;edge_0_0_0;0.0;-6.0;0.16;-5.97;0.28;-5.91;0.41;-5.82;0.54;-5.8;0.54;-5.91;0.46;-6.21;0.21;-6.62
8050;20.7;26.7;1.1;0.3;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.01;-6.06;0.02;-6.14;0.04;-6.22;0.05;-6.3;0.07;-6.39;0.08;-6.51;0.1;-6.61
8051;20.7;26.7;1.1;0.5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.06;-6.03;0.14;-6.07;0.21;-6.11;0.24;-6.15;0.27;-6.23;0.31;-6.49;0.16;-6.91
8052;20.7;26.7;1.1;0.8;100;6;Successful;Effective;collision;27.28;vtypeauto.7;vtypeauto.6;683.24;edge_0_0_0;0.0;-6.0;0.17;-5.99;0.36;-5.96;0.54;-5.96;0.54;-6.07;0.57;-6.35;0.37;-6.78;0.13;-7.3
8053;20.7;26.7;1.1;0.3;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.0;-7.07;0.0;-7.16;0.0;-7.25;0.0;-7.35;0.0;-7.46;0.01;-7.6;0.01;-7.7
8054;20.7;26.7;1.1;0.5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.06;-7.04;0.08;-7.07;0.14;-7.12;0.2;-7.13;0.27;-7.09;0.3;-7.12;0.31;-7.18
8055;20.7;26.7;1.1;0.8;80;7;Successful;Effective;collision;26.13;vtypeauto.7;vtypeauto.6;529.79;edge_0_0_0;0.0;-7.0;0.18;-6.92;0.26;-6.81;0.4;-6.63;0.56;-6.48;0.63;-6.47;0.63;-6.7;0.33;-7.09
