Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min;controller
634;16.6;22.6;0.8;5;100;6;Successful;Effective;collision;18.88;vtypeauto.1;vtypeauto.0;615.84;edge_0_0_0;0.0;-6.0;0.25;-8.21;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.67;0.55;-7.68;0.55;-7.52;CACC
635;16.6;22.6;0.8;8;100;6;Successful;Effective;collision;19.37;vtypeauto.1;vtypeauto.0;645.60;edge_0_0_0;0.0;-6.0;0.25;-8.21;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.67;0.55;-7.4;0.55;-7.49;CACC
636;16.6;22.6;0.8;10;100;6;Successful;Effective;collision;19.74;vtypeauto.1;vtypeauto.0;665.28;edge_0_0_0;0.0;-6.0;0.25;-8.21;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.67;0.55;-7.4;0.55;-7.49;CACC
637;16.6;22.6;0.8;5;80;7;Successful;Effective;collision;18.72;vtypeauto.1;vtypeauto.0;501.73;edge_0_0_0;0.0;-7.0;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.09;0.44;-8.14;0.44;-8.21;CACC
638;16.6;22.6;0.8;8;80;7;Successful;Effective;collision;19.13;vtypeauto.1;vtypeauto.0;527.65;edge_0_0_0;0.0;-7.0;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.09;0.44;-8.14;0.44;-8.21;CACC
639;16.6;22.6;0.8;10;80;7;Successful;Effective;collision;19.42;vtypeauto.1;vtypeauto.0;544.44;edge_0_0_0;0.0;-7.0;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.09;0.44;-8.14;0.44;-8.21;CACC
640;16.6;22.6;0.8;5;100;7;Successful;Effective;collision;18.75;vtypeauto.1;vtypeauto.0;612.41;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.57;0.55;-8.65;CACC
641;16.6;22.6;0.8;8;100;7;Successful;Effective;collision;19.16;vtypeauto.1;vtypeauto.0;640.53;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.57;0.55;-8.65;CACC
642;16.6;22.6;0.8;10;100;7;Successful;Effective;collision;19.45;vtypeauto.1;vtypeauto.0;658.86;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.57;0.55;-8.65;CACC
643;16.6;22.6;0.8;5;80;8;Successful;Effective;collision;18.61;vtypeauto.1;vtypeauto.0;499.40;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.82;0.44;-8.92;0.44;-9.0;CACC
644;16.6;22.6;0.8;8;80;8;Successful;Effective;collision;18.98;vtypeauto.1;vtypeauto.0;524.76;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.82;0.44;-8.92;0.44;-9.0;CACC
645;16.6;22.6;0.8;10;80;8;Successful;Effective;collision;19.22;vtypeauto.1;vtypeauto.0;540.93;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.82;0.44;-8.92;0.44;-9.0;CACC
646;16.6;22.6;0.8;5;100;8;Successful;Effective;collision;18.64;vtypeauto.1;vtypeauto.0;609.48;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
647;16.6;22.6;0.8;8;100;8;Successful;Effective;collision;19.00;vtypeauto.1;vtypeauto.0;636.59;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
648;16.6;22.6;0.8;10;100;8;Successful;Effective;collision;19.24;vtypeauto.1;vtypeauto.0;654.06;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
649;16.6;22.6;0.9;5;80;5;Successful;Effective;collision;18.97;vtypeauto.1;vtypeauto.0;507.31;edge_0_0_0;0.0;-5.0;0.2;-7.16;0.32;-8.0;0.38;-8.3;0.41;-8.16;0.43;-6.95;0.44;-6.29;0.44;-6.31;CACC
650;16.6;22.6;0.9;8;80;5;Successful;Effective;collision;19.47;vtypeauto.1;vtypeauto.0;535.05;edge_0_0_0;0.0;-5.0;0.2;-7.16;0.32;-8.0;0.38;-8.3;0.41;-8.16;0.43;-6.79;0.44;-6.23;0.44;-6.31;CACC
651;16.6;22.6;0.9;10;80;5;Successful;Effective;collision;19.84;vtypeauto.1;vtypeauto.0;553.23;edge_0_0_0;0.0;-5.0;0.2;-7.16;0.32;-8.0;0.38;-8.3;0.41;-8.16;0.43;-6.79;0.44;-6.23;0.44;-6.31;CACC
652;16.6;22.6;0.9;5;100;5;Successful;Effective;collision;19.00;vtypeauto.1;vtypeauto.0;619.40;edge_0_0_0;0.0;-5.0;0.25;-7.16;0.39;-8.01;0.47;-8.31;0.51;-8.19;0.54;-7.53;0.55;-6.52;0.55;-6.39;CACC
653;16.6;22.6;0.9;8;100;5;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;649.84;edge_0_0_0;0.0;-5.0;0.25;-7.16;0.39;-8.01;0.47;-8.31;0.51;-8.27;0.54;-7.48;0.55;-6.42;0.55;-6.38;CACC
654;16.6;22.6;0.9;10;100;5;Successful;Effective;collision;19.88;vtypeauto.1;vtypeauto.0;670.21;edge_0_0_0;0.0;-5.0;0.25;-7.16;0.39;-8.01;0.47;-8.31;0.51;-8.28;0.54;-7.24;0.55;-6.4;0.55;-6.37;CACC
655;16.6;22.6;0.9;5;80;6;Successful;Effective;collision;18.81;vtypeauto.1;vtypeauto.0;503.90;edge_0_0_0;0.0;-6.0;0.2;-8.59;0.32;-9.0;0.38;-9.0;0.41;-8.56;0.43;-7.19;0.44;-7.21;0.44;-7.28;CACC
656;16.6;22.6;0.9;8;80;6;Successful;Effective;collision;19.22;vtypeauto.1;vtypeauto.0;530.20;edge_0_0_0;0.0;-6.0;0.2;-8.59;0.32;-9.0;0.38;-9.0;0.41;-8.56;0.43;-7.19;0.44;-7.21;0.44;-7.28;CACC
657;16.6;22.6;0.9;10;80;6;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;547.38;edge_0_0_0;0.0;-6.0;0.2;-8.59;0.32;-9.0;0.38;-9.0;0.41;-8.56;0.43;-7.19;0.44;-7.21;0.44;-7.28;CACC
658;16.6;22.6;0.9;5;100;6;Successful;Effective;collision;18.84;vtypeauto.1;vtypeauto.0;615.10;edge_0_0_0;0.0;-6.0;0.25;-8.59;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.88;0.55;-7.63;0.55;-7.61;CACC
659;16.6;22.6;0.9;8;100;6;Successful;Effective;collision;19.25;vtypeauto.1;vtypeauto.0;643.62;edge_0_0_0;0.0;-6.0;0.25;-8.59;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.52;0.55;-7.64;0.55;-7.62;CACC
660;16.6;22.6;0.9;10;100;6;Successful;Effective;collision;19.53;vtypeauto.1;vtypeauto.0;662.13;edge_0_0_0;0.0;-6.0;0.25;-8.59;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.35;0.55;-7.51;0.55;-7.61;CACC
661;16.6;22.6;0.9;5;80;7;Successful;Effective;collision;18.69;vtypeauto.1;vtypeauto.0;501.29;edge_0_0_0;0.0;-7.0;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-8.44;0.43;-7.96;0.44;-8.05;0.44;-8.13;CACC
662;16.6;22.6;0.9;8;80;7;Successful;Effective;collision;19.05;vtypeauto.1;vtypeauto.0;526.79;edge_0_0_0;0.0;-7.0;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-8.44;0.43;-7.96;0.44;-8.05;0.44;-8.13;CACC
663;16.6;22.6;0.9;10;80;7;Successful;Effective;collision;19.28;vtypeauto.1;vtypeauto.0;543.12;edge_0_0_0;0.0;-7.0;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-8.44;0.43;-7.96;0.44;-8.05;0.44;-8.13;CACC
664;16.6;22.6;0.9;5;100;7;Successful;Effective;collision;18.72;vtypeauto.1;vtypeauto.0;611.84;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.6;0.55;-8.55;0.55;-8.65;CACC
665;16.6;22.6;0.9;8;100;7;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;639.04;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.6;0.55;-8.55;0.55;-8.65;CACC
666;16.6;22.6;0.9;10;100;7;Successful;Effective;collision;19.31;vtypeauto.1;vtypeauto.0;656.84;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.6;0.55;-8.55;0.55;-8.65;CACC
667;16.6;22.6;0.9;5;80;8;Successful;Effective;collision;18.60;vtypeauto.1;vtypeauto.0;499.31;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-8.62;0.43;-8.6;0.44;-8.66;0.44;-8.67;CACC
668;16.6;22.6;0.9;8;80;8;Successful;Effective;collision;18.92;vtypeauto.1;vtypeauto.0;524.13;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-8.62;0.43;-8.6;0.44;-8.66;0.44;-8.67;CACC
669;16.6;22.6;0.9;10;80;8;Successful;Effective;collision;19.12;vtypeauto.1;vtypeauto.0;540.04;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-8.62;0.43;-8.6;0.44;-8.66;0.44;-8.67;CACC
670;16.6;22.6;0.9;5;100;8;Successful;Effective;collision;18.62;vtypeauto.1;vtypeauto.0;609.09;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
671;16.6;22.6;0.9;8;100;8;Successful;Effective;collision;18.94;vtypeauto.1;vtypeauto.0;635.66;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
672;16.6;22.6;0.9;10;100;8;Successful;Effective;collision;19.14;vtypeauto.1;vtypeauto.0;652.65;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
673;16.7;22.7;0.6;5;80;5;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;511.77;edge_0_0_0;0.0;-5.0;0.2;-6.37;0.32;-6.87;0.38;-7.03;0.41;-6.97;0.43;-6.79;0.44;-6.48;0.44;-6.21;CACC
674;16.7;22.7;0.6;8;80;5;Successful;Effective;collision;20.35;vtypeauto.1;vtypeauto.0;543.88;edge_0_0_0;0.0;-5.0;0.2;-6.37;0.32;-6.87;0.38;-7.03;0.41;-6.97;0.43;-6.79;0.44;-6.48;0.44;-6.21;CACC
675;16.7;22.7;0.6;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.37;0.32;-6.87;0.38;-7.03;0.41;-6.97;0.43;-6.79;0.44;-6.48;0.44;-6.21;CACC
676;16.7;22.7;0.6;5;100;5;Successful;Effective;collision;19.34;vtypeauto.1;vtypeauto.0;625.96;edge_0_0_0;0.0;-5.0;0.25;-6.38;0.39;-6.88;0.47;-7.04;0.51;-6.99;0.54;-6.81;0.55;-6.59;0.55;-6.31;CACC
677;16.7;22.7;0.6;8;100;5;Successful;Effective;collision;20.44;vtypeauto.1;vtypeauto.0;664.25;edge_0_0_0;0.0;-5.0;0.25;-6.38;0.39;-6.88;0.47;-7.04;0.51;-6.99;0.54;-6.81;0.55;-6.59;0.55;-6.31;CACC
678;16.7;22.7;0.6;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.38;0.39;-6.88;0.47;-7.04;0.51;-6.99;0.54;-6.81;0.55;-6.59;0.55;-6.31;CACC
679;16.7;22.7;0.6;5;80;6;Successful;Effective;collision;19.02;vtypeauto.1;vtypeauto.0;506.72;edge_0_0_0;0.0;-6.0;0.2;-7.64;0.32;-8.24;0.38;-8.42;0.41;-8.35;0.43;-7.92;0.44;-7.41;0.44;-7.24;CACC
680;16.7;22.7;0.6;8;80;6;Successful;Effective;collision;19.77;vtypeauto.1;vtypeauto.0;535.76;edge_0_0_0;0.0;-6.0;0.2;-7.64;0.32;-8.24;0.38;-8.42;0.41;-8.35;0.43;-7.92;0.44;-7.41;0.44;-7.24;CACC
681;16.7;22.7;0.6;10;80;6;Successful;Effective;collision;20.47;vtypeauto.1;vtypeauto.0;554.21;edge_0_0_0;0.0;-6.0;0.2;-7.64;0.32;-8.24;0.38;-8.42;0.41;-8.35;0.43;-7.92;0.44;-7.41;0.44;-7.24;CACC
682;16.7;22.7;0.6;5;100;6;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;619.44;edge_0_0_0;0.0;-6.0;0.25;-7.65;0.39;-8.25;0.47;-8.44;0.51;-8.37;0.54;-8.15;0.55;-7.87;0.55;-7.55;CACC
683;16.7;22.7;0.6;8;100;6;Successful;Effective;collision;19.82;vtypeauto.1;vtypeauto.0;652.38;edge_0_0_0;0.0;-6.0;0.25;-7.65;0.39;-8.25;0.47;-8.44;0.51;-8.37;0.54;-8.15;0.55;-7.87;0.55;-7.55;CACC
684;16.7;22.7;0.6;10;100;6;Successful;Effective;collision;20.54;vtypeauto.1;vtypeauto.0;674.71;edge_0_0_0;0.0;-6.0;0.25;-7.65;0.39;-8.25;0.47;-8.44;0.51;-8.37;0.54;-8.15;0.55;-7.87;0.55;-7.55;CACC
685;16.7;22.7;0.6;5;80;7;Successful;Effective;collision;18.84;vtypeauto.1;vtypeauto.0;503.26;edge_0_0_0;0.0;-7.0;0.2;-8.92;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.74;0.44;-8.23;0.44;-8.28;CACC
686;16.7;22.7;0.6;8;80;7;Successful;Effective;collision;19.43;vtypeauto.1;vtypeauto.0;530.50;edge_0_0_0;0.0;-7.0;0.2;-8.92;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.74;0.44;-8.23;0.44;-8.28;CACC
687;16.7;22.7;0.6;10;80;7;Successful;Effective;collision;19.91;vtypeauto.1;vtypeauto.0;547.80;edge_0_0_0;0.0;-7.0;0.2;-8.92;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.74;0.44;-8.23;0.44;-8.28;CACC
688;16.7;22.7;0.6;5;100;7;Successful;Effective;collision;18.88;vtypeauto.1;vtypeauto.0;614.77;edge_0_0_0;0.0;-7.0;0.25;-8.92;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.86;0.55;-8.54;CACC
689;16.7;22.7;0.6;8;100;7;Successful;Effective;collision;19.47;vtypeauto.1;vtypeauto.0;645.11;edge_0_0_0;0.0;-7.0;0.25;-8.92;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.86;0.55;-8.54;CACC
690;16.7;22.7;0.6;10;100;7;Successful;Effective;collision;19.96;vtypeauto.1;vtypeauto.0;665.06;edge_0_0_0;0.0;-7.0;0.25;-8.92;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.86;0.55;-8.54;CACC
691;16.7;22.7;0.6;5;80;8;Successful;Effective;collision;18.71;vtypeauto.1;vtypeauto.0;500.72;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0;CACC
692;16.7;22.7;0.6;8;80;8;Successful;Effective;collision;19.20;vtypeauto.1;vtypeauto.0;526.76;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0;CACC
693;16.7;22.7;0.6;10;80;8;Successful;Effective;collision;19.55;vtypeauto.1;vtypeauto.0;543.18;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0;CACC
694;16.7;22.7;0.6;5;100;8;Successful;Effective;collision;18.74;vtypeauto.1;vtypeauto.0;611.28;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
695;16.7;22.7;0.6;8;100;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;639.93;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
696;16.7;22.7;0.6;10;100;8;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;658.38;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
697;16.7;22.7;0.7;5;80;5;Successful;Effective;collision;19.09;vtypeauto.1;vtypeauto.0;509.02;edge_0_0_0;0.0;-5.0;0.2;-6.68;0.32;-7.28;0.38;-7.47;0.41;-7.4;0.43;-7.05;0.44;-6.45;0.44;-6.21;CACC
698;16.7;22.7;0.7;8;80;5;Successful;Effective;collision;19.81;vtypeauto.1;vtypeauto.0;538.93;edge_0_0_0;0.0;-5.0;0.2;-6.68;0.32;-7.28;0.38;-7.47;0.41;-7.4;0.43;-7.05;0.44;-6.45;0.44;-6.21;CACC
699;16.7;22.7;0.7;10;80;5;Successful;Effective;collision;20.45;vtypeauto.1;vtypeauto.0;558.65;edge_0_0_0;0.0;-5.0;0.2;-6.68;0.32;-7.28;0.38;-7.47;0.41;-7.4;0.43;-7.05;0.44;-6.45;0.44;-6.21;CACC
700;16.7;22.7;0.7;5;100;5;Successful;Effective;collision;19.14;vtypeauto.1;vtypeauto.0;622.20;edge_0_0_0;0.0;-5.0;0.25;-6.68;0.39;-7.29;0.47;-7.48;0.51;-7.42;0.54;-7.21;0.55;-6.79;0.55;-6.27;CACC
701;16.7;22.7;0.7;8;100;5;Successful;Effective;collision;19.86;vtypeauto.1;vtypeauto.0;655.90;edge_0_0_0;0.0;-5.0;0.25;-6.68;0.39;-7.29;0.47;-7.48;0.51;-7.42;0.54;-7.2;0.55;-6.68;0.55;-6.23;CACC
702;16.7;22.7;0.7;10;100;5;Successful;Effective;collision;20.52;vtypeauto.1;vtypeauto.0;679.28;edge_0_0_0;0.0;-5.0;0.25;-6.68;0.39;-7.29;0.47;-7.48;0.51;-7.42;0.54;-7.2;0.55;-6.68;0.55;-6.23;CACC
703;16.7;22.7;0.7;5;80;6;Successful;Effective;collision;18.89;vtypeauto.1;vtypeauto.0;505.01;edge_0_0_0;0.0;-6.0;0.2;-8.01;0.32;-8.73;0.38;-8.95;0.41;-8.73;0.43;-7.82;0.44;-7.25;0.44;-7.3;CACC
704;16.7;22.7;0.7;8;80;6;Successful;Effective;collision;19.44;vtypeauto.1;vtypeauto.0;532.65;edge_0_0_0;0.0;-6.0;0.2;-8.01;0.32;-8.73;0.38;-8.95;0.41;-8.73;0.43;-7.82;0.44;-7.25;0.44;-7.3;CACC
705;16.7;22.7;0.7;10;80;6;Successful;Effective;collision;19.87;vtypeauto.1;vtypeauto.0;550.58;edge_0_0_0;0.0;-6.0;0.2;-8.01;0.32;-8.73;0.38;-8.95;0.41;-8.73;0.43;-7.82;0.44;-7.25;0.44;-7.3;CACC
706;16.7;22.7;0.7;5;100;6;Successful;Effective;collision;18.92;vtypeauto.1;vtypeauto.0;616.61;edge_0_0_0;0.0;-6.0;0.25;-8.02;0.39;-8.74;0.47;-8.97;0.51;-8.88;0.54;-8.6;0.55;-7.96;0.55;-7.45;CACC
707;16.7;22.7;0.7;8;100;6;Successful;Effective;collision;19.47;vtypeauto.1;vtypeauto.0;647.20;edge_0_0_0;0.0;-6.0;0.25;-8.02;0.39;-8.74;0.47;-8.97;0.51;-8.88;0.54;-8.6;0.55;-7.96;0.55;-7.45;CACC
708;16.7;22.7;0.7;10;100;6;Successful;Effective;collision;19.91;vtypeauto.1;vtypeauto.0;667.60;edge_0_0_0;0.0;-6.0;0.25;-8.02;0.39;-8.74;0.47;-8.97;0.51;-8.88;0.54;-8.6;0.55;-7.96;0.55;-7.45;CACC
709;16.7;22.7;0.7;5;80;7;Successful;Effective;collision;18.74;vtypeauto.1;vtypeauto.0;501.95;edge_0_0_0;0.0;-7.0;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.32;0.44;-8.22;0.44;-8.3;CACC
710;16.7;22.7;0.7;8;80;7;Successful;Effective;collision;19.20;vtypeauto.1;vtypeauto.0;528.37;edge_0_0_0;0.0;-7.0;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.32;0.44;-8.22;0.44;-8.3;CACC
711;16.7;22.7;0.7;10;80;7;Successful;Effective;collision;19.53;vtypeauto.1;vtypeauto.0;545.33;edge_0_0_0;0.0;-7.0;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.32;0.44;-8.22;0.44;-8.3;CACC
712;16.7;22.7;0.7;5;100;7;Successful;Effective;collision;18.77;vtypeauto.1;vtypeauto.0;612.73;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.68;0.55;-8.63;CACC
713;16.7;22.7;0.7;8;100;7;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;641.61;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.68;0.55;-8.63;CACC
714;16.7;22.7;0.7;10;100;7;Successful;Effective;collision;19.56;vtypeauto.1;vtypeauto.0;660.32;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.68;0.55;-8.63;CACC
715;16.7;22.7;0.7;5;80;8;Successful;Effective;collision;18.63;vtypeauto.1;vtypeauto.0;499.67;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.99;0.44;-9.0;0.44;-9.0;CACC
716;16.7;22.7;0.7;8;80;8;Successful;Effective;collision;19.03;vtypeauto.1;vtypeauto.0;525.24;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.99;0.44;-9.0;0.44;-9.0;CACC
717;16.7;22.7;0.7;10;80;8;Successful;Effective;collision;19.30;vtypeauto.1;vtypeauto.0;541.57;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.99;0.44;-9.0;0.44;-9.0;CACC
718;16.7;22.7;0.7;5;100;8;Successful;Effective;collision;18.66;vtypeauto.1;vtypeauto.0;609.84;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
719;16.7;22.7;0.7;8;100;8;Successful;Effective;collision;19.05;vtypeauto.1;vtypeauto.0;637.32;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
720;16.7;22.7;0.7;10;100;8;Successful;Effective;collision;19.33;vtypeauto.1;vtypeauto.0;655.31;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
721;16.7;22.7;0.8;5;80;5;Successful;Effective;collision;19.00;vtypeauto.1;vtypeauto.0;507.77;edge_0_0_0;0.0;-5.0;0.2;-7.0;0.32;-7.71;0.38;-7.94;0.41;-7.88;0.43;-7.29;0.44;-6.23;0.44;-6.3;CACC
722;16.7;22.7;0.8;8;80;5;Successful;Effective;collision;19.55;vtypeauto.1;vtypeauto.0;536.01;edge_0_0_0;0.0;-5.0;0.2;-7.0;0.32;-7.71;0.38;-7.94;0.41;-7.88;0.43;-7.29;0.44;-6.23;0.44;-6.3;CACC
723;16.7;22.7;0.8;10;80;5;Successful;Effective;collision;19.98;vtypeauto.1;vtypeauto.0;554.64;edge_0_0_0;0.0;-5.0;0.2;-7.0;0.32;-7.71;0.38;-7.94;0.41;-7.88;0.43;-7.29;0.44;-6.23;0.44;-6.3;CACC
724;16.7;22.7;0.8;5;100;5;Successful;Effective;collision;19.03;vtypeauto.1;vtypeauto.0;620.00;edge_0_0_0;0.0;-5.0;0.25;-7.0;0.39;-7.72;0.47;-7.95;0.51;-7.89;0.54;-7.51;0.55;-6.77;0.55;-6.35;CACC
725;16.7;22.7;0.8;8;100;5;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;651.44;edge_0_0_0;0.0;-5.0;0.25;-7.0;0.39;-7.72;0.47;-7.95;0.51;-7.88;0.54;-7.51;0.55;-6.68;0.55;-6.34;CACC
726;16.7;22.7;0.8;10;100;5;Successful;Effective;collision;20.02;vtypeauto.1;vtypeauto.0;672.35;edge_0_0_0;0.0;-5.0;0.25;-7.0;0.39;-7.72;0.47;-7.95;0.51;-7.89;0.54;-7.36;0.55;-6.62;0.55;-6.34;CACC
727;16.7;22.7;0.8;5;80;6;Successful;Effective;collision;18.83;vtypeauto.1;vtypeauto.0;504.20;edge_0_0_0;0.0;-6.0;0.2;-8.39;0.32;-9.0;0.38;-9.0;0.41;-8.82;0.43;-7.38;0.44;-7.26;0.44;-7.34;CACC
728;16.7;22.7;0.8;8;80;6;Successful;Effective;collision;19.27;vtypeauto.1;vtypeauto.0;530.77;edge_0_0_0;0.0;-6.0;0.2;-8.39;0.32;-9.0;0.38;-9.0;0.41;-8.82;0.43;-7.38;0.44;-7.26;0.44;-7.34;CACC
729;16.7;22.7;0.8;10;80;6;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;548.13;edge_0_0_0;0.0;-6.0;0.2;-8.39;0.32;-9.0;0.38;-9.0;0.41;-8.82;0.43;-7.38;0.44;-7.26;0.44;-7.34;CACC
730;16.7;22.7;0.8;5;100;6;Successful;Effective;collision;18.86;vtypeauto.1;vtypeauto.0;615.50;edge_0_0_0;0.0;-6.0;0.25;-8.4;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.79;0.55;-7.66;0.55;-7.58;CACC
