Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min;controller
109;16.4;22.4;0.5;5;80;7;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;478.82;edge_0_0_0;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
110;16.4;22.4;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
111;16.4;22.4;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
112;16.4;22.4;0.5;5;100;7;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;591.06;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
113;16.4;22.4;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
114;16.4;22.4;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
115;16.4;22.4;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;474.66;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
116;16.4;22.4;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
117;16.4;22.4;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
118;16.4;22.4;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;585.08;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
119;16.4;22.4;0.5;8;100;8;Successful;Effective;collision;20.52;vtypeauto.1;vtypeauto.0;610.37;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
120;16.4;22.4;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
121;16.5;22.5;0.5;5;80;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;494.69;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
122;16.5;22.5;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
123;16.5;22.5;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
124;16.5;22.5;0.5;5;100;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;615.46;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
125;16.5;22.5;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
126;16.5;22.5;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
127;16.5;22.5;0.5;5;80;6;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;484.75;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
128;16.5;22.5;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
129;16.5;22.5;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
130;16.5;22.5;0.5;5;100;6;Successful;Effective;collision;20.05;vtypeauto.1;vtypeauto.0;599.71;edge_0_0_0;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
131;16.5;22.5;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
132;16.5;22.5;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
133;16.5;22.5;0.5;5;80;7;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;478.82;edge_0_0_0;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
134;16.5;22.5;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
135;16.5;22.5;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
136;16.5;22.5;0.5;5;100;7;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;591.06;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
137;16.5;22.5;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
138;16.5;22.5;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
139;16.5;22.5;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;474.66;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
140;16.5;22.5;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
141;16.5;22.5;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
142;16.5;22.5;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;585.08;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
143;16.5;22.5;0.5;8;100;8;Successful;Effective;collision;20.52;vtypeauto.1;vtypeauto.0;610.37;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
144;16.5;22.5;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
145;16.6;22.6;0.5;5;80;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;494.69;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
146;16.6;22.6;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
147;16.6;22.6;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
148;16.6;22.6;0.5;5;100;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;615.46;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
149;16.6;22.6;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
150;16.6;22.6;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
151;16.6;22.6;0.5;5;80;6;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;484.75;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
152;16.6;22.6;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
153;16.6;22.6;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
154;16.6;22.6;0.5;5;100;6;Successful;Effective;collision;20.05;vtypeauto.1;vtypeauto.0;599.71;edge_0_0_0;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
155;16.6;22.6;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
156;16.6;22.6;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
157;16.6;22.6;0.5;5;80;7;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;478.82;edge_0_0_0;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
158;16.6;22.6;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
159;16.6;22.6;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
160;16.6;22.6;0.5;5;100;7;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;591.06;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
161;16.6;22.6;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
162;16.6;22.6;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
163;16.6;22.6;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;474.66;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
164;16.6;22.6;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
165;16.6;22.6;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
166;16.6;22.6;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;585.08;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
167;16.6;22.6;0.5;8;100;8;Successful;Effective;collision;20.52;vtypeauto.1;vtypeauto.0;610.37;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
168;16.6;22.6;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
169;16.7;22.7;0.5;5;80;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;494.69;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
170;16.7;22.7;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
171;16.7;22.7;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
172;16.7;22.7;0.5;5;100;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;615.46;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
173;16.7;22.7;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
174;16.7;22.7;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
175;16.7;22.7;0.5;5;80;6;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;484.75;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
176;16.7;22.7;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
177;16.7;22.7;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
178;16.7;22.7;0.5;5;100;6;Successful;Effective;collision;20.05;vtypeauto.1;vtypeauto.0;599.71;edge_0_0_0;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
179;16.7;22.7;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
180;16.7;22.7;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
181;16.7;22.7;0.5;5;80;7;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;478.82;edge_0_0_0;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
182;16.7;22.7;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
183;16.7;22.7;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
184;16.7;22.7;0.5;5;100;7;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;591.06;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
185;16.7;22.7;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
186;16.7;22.7;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
187;16.7;22.7;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;474.66;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
188;16.7;22.7;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
189;16.7;22.7;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
190;16.7;22.7;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;585.08;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
191;16.7;22.7;0.5;8;100;8;Successful;Effective;collision;20.52;vtypeauto.1;vtypeauto.0;610.37;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
192;16.7;22.7;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
193;16.8;22.8;0.5;5;80;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;494.69;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
194;16.8;22.8;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
195;16.8;22.8;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
196;16.8;22.8;0.5;5;100;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;615.46;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
197;16.8;22.8;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
198;16.8;22.8;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
199;16.8;22.8;0.5;5;80;6;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;484.75;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
200;16.8;22.8;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
201;16.8;22.8;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
202;16.8;22.8;0.5;5;100;6;Successful;Effective;collision;20.05;vtypeauto.1;vtypeauto.0;599.71;edge_0_0_0;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
203;16.8;22.8;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
204;16.8;22.8;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
205;16.8;22.8;0.5;5;80;7;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;478.82;edge_0_0_0;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
206;16.8;22.8;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
207;16.8;22.8;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
208;16.8;22.8;0.5;5;100;7;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;591.06;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
209;16.8;22.8;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
210;16.8;22.8;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;;;;;CACC
211;16.8;22.8;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;474.66;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
212;16.8;22.8;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
213;16.8;22.8;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;;;;;CACC
214;16.8;22.8;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;585.08;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
215;16.8;22.8;0.5;8;100;8;Successful;Effective;collision;20.52;vtypeauto.1;vtypeauto.0;610.37;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
216;16.8;22.8;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;;;;;CACC
217;16.9;22.9;0.5;5;80;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;494.69;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
218;16.9;22.9;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
219;16.9;22.9;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;;;;;CACC
220;16.9;22.9;0.5;5;100;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;615.46;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
221;16.9;22.9;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
222;16.9;22.9;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;;;;;CACC
223;16.9;22.9;0.5;5;80;6;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;484.75;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.32;-7.46;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
224;16.9;22.9;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.46;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
225;16.9;22.9;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.46;0.38;-7.64;0.41;-7.63;0.43;-7.5;;;;;CACC
226;16.9;22.9;0.5;5;100;6;Successful;Effective;collision;20.05;vtypeauto.1;vtypeauto.0;599.71;edge_0_0_0;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
227;16.9;22.9;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
228;16.9;22.9;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;;;;;CACC
229;16.9;22.9;0.5;5;80;7;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;478.82;edge_0_0_0;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
230;16.9;22.9;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
231;16.9;22.9;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;;;;;CACC
