Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
119;16.4;22.4;0.5;8;100;8;Successful;Effective;collision;20.51;vtypeauto.1;vtypeauto.0;630.65;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
120;16.4;22.4;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
121;16.5;22.5;0.5;5;80;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;510.36;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;0.44;-6.13;;
122;16.5;22.5;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;0.44;-6.13;;
123;16.5;22.5;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;0.44;-6.13;;
124;16.5;22.5;0.5;5;100;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;632.80;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;0.55;-6.15;;
125;16.5;22.5;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;0.55;-6.15;;
126;16.5;22.5;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;0.55;-6.15;;
127;16.5;22.5;0.5;5;80;6;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;500.41;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.31;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;0.44;-7.28;;
128;16.5;22.5;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.31;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;0.44;-7.28;;
129;16.5;22.5;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.31;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;0.44;-7.28;;
130;16.5;22.5;0.5;5;100;6;Successful;Effective;collision;20.05;vtypeauto.1;vtypeauto.0;617.04;edge_0_0_0;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;0.55;-7.36;;
131;16.5;22.5;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;0.55;-7.36;;
132;16.5;22.5;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;0.55;-7.36;;
133;16.5;22.5;0.5;5;80;7;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;494.49;edge_0_0_0;0.0;-7.0;0.2;-8.11;0.31;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;0.44;-8.29;;
134;16.5;22.5;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.31;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;0.44;-8.29;;
135;16.5;22.5;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.31;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;0.44;-8.29;;
136;16.5;22.5;0.5;5;100;7;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;608.39;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;0.55;-8.56;;
137;16.5;22.5;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;0.55;-8.56;;
138;16.5;22.5;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;0.55;-8.56;;
139;16.5;22.5;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;490.33;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;;
140;16.5;22.5;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;;
141;16.5;22.5;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;;
142;16.5;22.5;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;602.41;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
143;16.5;22.5;0.5;8;100;8;Successful;Effective;collision;20.51;vtypeauto.1;vtypeauto.0;630.65;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
144;16.5;22.5;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
145;16.6;22.6;0.5;5;80;5;Successful;Effective;collision;20.08;vtypeauto.1;vtypeauto.0;504.91;edge_0_0_0;0.0;-5.0;0.2;-5.93;0.31;-6.35;0.38;-6.49;0.41;-6.47;0.43;-6.35;0.44;-6.21;;
146;16.6;22.6;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.93;0.31;-6.35;0.38;-6.49;0.41;-6.47;0.43;-6.35;0.44;-6.21;;
147;16.6;22.6;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.93;0.31;-6.35;0.38;-6.49;0.41;-6.47;0.43;-6.35;0.44;-6.21;;
148;16.6;22.6;0.5;5;100;5;Successful;Effective;collision;20.20;vtypeauto.1;vtypeauto.0;622.66;edge_0_0_0;0.0;-5.0;0.25;-5.94;0.39;-6.36;0.47;-6.51;0.51;-6.49;0.54;-6.37;0.55;-6.23;;
149;16.6;22.6;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.94;0.39;-6.36;0.47;-6.51;0.51;-6.49;0.54;-6.37;0.55;-6.23;;
150;16.6;22.6;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.94;0.39;-6.36;0.47;-6.51;0.51;-6.49;0.54;-6.37;0.55;-6.23;;
151;16.6;22.6;0.5;5;80;6;Successful;Effective;collision;19.55;vtypeauto.1;vtypeauto.0;497.07;edge_0_0_0;0.0;-6.0;0.2;-7.12;0.31;-7.61;0.38;-7.78;0.41;-7.76;0.43;-7.6;0.44;-7.35;;
152;16.6;22.6;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.12;0.31;-7.61;0.38;-7.78;0.41;-7.76;0.43;-7.6;0.44;-7.35;;
153;16.6;22.6;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.12;0.31;-7.61;0.38;-7.78;0.41;-7.76;0.43;-7.6;0.44;-7.35;;
154;16.6;22.6;0.5;5;100;6;Successful;Effective;collision;19.62;vtypeauto.1;vtypeauto.0;611.17;edge_0_0_0;0.0;-6.0;0.25;-7.12;0.39;-7.62;0.47;-7.79;0.51;-7.77;0.54;-7.62;0.55;-7.45;;
155;16.6;22.6;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-7.12;0.39;-7.62;0.47;-7.79;0.51;-7.77;0.54;-7.62;0.55;-7.45;;
156;16.6;22.6;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-7.12;0.39;-7.62;0.47;-7.79;0.51;-7.77;0.54;-7.62;0.55;-7.45;;
157;16.6;22.6;0.5;5;80;7;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;491.98;edge_0_0_0;0.0;-7.0;0.2;-8.3;0.31;-8.88;0.38;-9.0;0.41;-9.0;0.43;-8.71;0.44;-8.35;;
158;16.6;22.6;0.5;8;80;7;Successful;Effective;collision;20.46;vtypeauto.1;vtypeauto.0;516.91;edge_0_0_0;0.0;-7.0;0.2;-8.3;0.31;-8.88;0.38;-9.0;0.41;-9.0;0.43;-8.71;0.44;-8.35;;
159;16.6;22.6;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.3;0.31;-8.88;0.38;-9.0;0.41;-9.0;0.43;-8.71;0.44;-8.35;;
160;16.6;22.6;0.5;5;100;7;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;604.17;edge_0_0_0;0.0;-7.0;0.25;-8.3;0.39;-8.88;0.47;-9.0;0.51;-9.0;0.54;-8.87;0.55;-8.65;;
161;16.6;22.6;0.5;8;100;7;Successful;Effective;collision;20.56;vtypeauto.1;vtypeauto.0;635.68;edge_0_0_0;0.0;-7.0;0.25;-8.3;0.39;-8.88;0.47;-9.0;0.51;-9.0;0.54;-8.87;0.55;-8.65;;
162;16.6;22.6;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.3;0.39;-8.88;0.47;-9.0;0.51;-9.0;0.54;-8.87;0.55;-8.65;;
163;16.6;22.6;0.5;5;80;8;Successful;Effective;collision;19.01;vtypeauto.1;vtypeauto.0;488.32;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;;
164;16.6;22.6;0.5;8;80;8;Successful;Effective;collision;19.87;vtypeauto.1;vtypeauto.0;511.92;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;;
165;16.6;22.6;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;;
166;16.6;22.6;0.5;5;100;8;Successful;Effective;collision;19.06;vtypeauto.1;vtypeauto.0;599.14;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
167;16.6;22.6;0.5;8;100;8;Successful;Effective;collision;19.93;vtypeauto.1;vtypeauto.0;627.27;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
168;16.6;22.6;0.5;10;100;8;Successful;Effective;collision;20.69;vtypeauto.1;vtypeauto.0;643.16;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
169;16.7;22.7;0.5;5;80;5;Successful;Effective;collision;19.70;vtypeauto.1;vtypeauto.0;501.06;edge_0_0_0;0.0;-5.0;0.2;-6.07;0.31;-6.48;0.38;-6.61;0.41;-6.58;0.43;-6.44;0.44;-6.28;;
170;16.7;22.7;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.07;0.31;-6.48;0.38;-6.61;0.41;-6.58;0.43;-6.44;0.44;-6.28;;
171;16.7;22.7;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.07;0.31;-6.48;0.38;-6.61;0.41;-6.58;0.43;-6.44;0.44;-6.28;;
172;16.7;22.7;0.5;5;100;5;Successful;Effective;collision;19.78;vtypeauto.1;vtypeauto.0;616.26;edge_0_0_0;0.0;-5.0;0.25;-6.08;0.39;-6.49;0.47;-6.63;0.51;-6.59;0.54;-6.46;0.55;-6.3;;
173;16.7;22.7;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.08;0.39;-6.49;0.47;-6.63;0.51;-6.59;0.54;-6.46;0.55;-6.3;;
174;16.7;22.7;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.08;0.39;-6.49;0.47;-6.63;0.51;-6.59;0.54;-6.46;0.55;-6.3;;
175;16.7;22.7;0.5;5;80;6;Successful;Effective;collision;19.30;vtypeauto.1;vtypeauto.0;494.43;edge_0_0_0;0.0;-6.0;0.2;-7.29;0.31;-7.77;0.38;-7.93;0.41;-7.88;0.43;-7.69;0.44;-7.42;;
176;16.7;22.7;0.5;8;80;6;Successful;Effective;collision;20.59;vtypeauto.1;vtypeauto.0;522.00;edge_0_0_0;0.0;-6.0;0.2;-7.29;0.31;-7.77;0.38;-7.93;0.41;-7.88;0.43;-7.69;0.44;-7.42;;
177;16.7;22.7;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.29;0.31;-7.77;0.38;-7.93;0.41;-7.88;0.43;-7.69;0.44;-7.42;;
178;16.7;22.7;0.5;5;100;6;Successful;Effective;collision;19.36;vtypeauto.1;vtypeauto.0;607.09;edge_0_0_0;0.0;-6.0;0.25;-7.29;0.39;-7.78;0.47;-7.94;0.51;-7.9;0.54;-7.73;0.55;-7.54;;
179;16.7;22.7;0.5;8;100;6;Successful;Effective;collision;20.70;vtypeauto.1;vtypeauto.0;641.81;edge_0_0_0;0.0;-6.0;0.25;-7.29;0.39;-7.78;0.47;-7.94;0.51;-7.9;0.54;-7.73;0.55;-7.54;;
180;16.7;22.7;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-7.29;0.39;-7.78;0.47;-7.94;0.51;-7.9;0.54;-7.73;0.55;-7.54;;
181;16.7;22.7;0.5;5;80;7;Successful;Effective;collision;19.05;vtypeauto.1;vtypeauto.0;490.08;edge_0_0_0;0.0;-7.0;0.2;-8.5;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.78;0.44;-8.4;;
182;16.7;22.7;0.5;8;80;7;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;515.27;edge_0_0_0;0.0;-7.0;0.2;-8.5;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.78;0.44;-8.4;;
183;16.7;22.7;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.5;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.78;0.44;-8.4;;
184;16.7;22.7;0.5;5;100;7;Successful;Effective;collision;19.10;vtypeauto.1;vtypeauto.0;601.19;edge_0_0_0;0.0;-7.0;0.25;-8.5;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.97;0.55;-8.74;;
185;16.7;22.7;0.5;8;100;7;Successful;Effective;collision;20.01;vtypeauto.1;vtypeauto.0;631.23;edge_0_0_0;0.0;-7.0;0.25;-8.5;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.97;0.55;-8.74;;
186;16.7;22.7;0.5;10;100;7;Successful;Effective;collision;21.07;vtypeauto.1;vtypeauto.0;649.95;edge_0_0_0;0.0;-7.0;0.25;-8.5;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.97;0.55;-8.74;;
187;16.7;22.7;0.5;5;80;8;Successful;Effective;collision;18.87;vtypeauto.1;vtypeauto.0;486.87;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;;
188;16.7;22.7;0.5;8;80;8;Successful;Effective;collision;19.56;vtypeauto.1;vtypeauto.0;510.61;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;;
189;16.7;22.7;0.5;10;80;8;Successful;Effective;collision;20.09;vtypeauto.1;vtypeauto.0;524.41;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;;
190;16.7;22.7;0.5;5;100;8;Successful;Effective;collision;18.91;vtypeauto.1;vtypeauto.0;596.79;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
191;16.7;22.7;0.5;8;100;8;Successful;Effective;collision;19.60;vtypeauto.1;vtypeauto.0;624.13;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
192;16.7;22.7;0.5;10;100;8;Successful;Effective;collision;20.14;vtypeauto.1;vtypeauto.0;640.81;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
193;16.8;22.8;0.5;5;80;5;Successful;Effective;collision;19.46;vtypeauto.1;vtypeauto.0;498.26;edge_0_0_0;0.0;-5.0;0.2;-6.22;0.31;-6.62;0.38;-6.73;0.41;-6.68;0.43;-6.53;0.44;-6.35;;
194;16.8;22.8;0.5;8;80;5;Successful;Effective;collision;21.00;vtypeauto.1;vtypeauto.0;529.27;edge_0_0_0;0.0;-5.0;0.2;-6.22;0.31;-6.62;0.38;-6.73;0.41;-6.68;0.43;-6.53;0.44;-6.35;;
195;16.8;22.8;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.22;0.31;-6.62;0.38;-6.73;0.41;-6.68;0.43;-6.53;0.44;-6.35;;
196;16.8;22.8;0.5;5;100;5;Successful;Effective;collision;19.52;vtypeauto.1;vtypeauto.0;611.86;edge_0_0_0;0.0;-5.0;0.25;-6.22;0.39;-6.63;0.47;-6.75;0.51;-6.7;0.54;-6.55;0.55;-6.38;;
197;16.8;22.8;0.5;8;100;5;Successful;Effective;collision;21.15;vtypeauto.1;vtypeauto.0;651.86;edge_0_0_0;0.0;-5.0;0.25;-6.22;0.39;-6.63;0.47;-6.75;0.51;-6.7;0.54;-6.55;0.55;-6.38;;
198;16.8;22.8;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.22;0.39;-6.63;0.47;-6.75;0.51;-6.7;0.54;-6.55;0.55;-6.38;;
199;16.8;22.8;0.5;5;80;6;Successful;Effective;collision;19.14;vtypeauto.1;vtypeauto.0;492.57;edge_0_0_0;0.0;-6.0;0.2;-7.46;0.31;-7.94;0.38;-8.07;0.41;-8.01;0.43;-7.79;0.44;-7.48;;
200;16.8;22.8;0.5;8;80;6;Successful;Effective;collision;20.08;vtypeauto.1;vtypeauto.0;519.40;edge_0_0_0;0.0;-6.0;0.2;-7.46;0.31;-7.94;0.38;-8.07;0.41;-8.01;0.43;-7.79;0.44;-7.48;;
201;16.8;22.8;0.5;10;80;6;Successful;Effective;collision;21.26;vtypeauto.1;vtypeauto.0;535.05;edge_0_0_0;0.0;-6.0;0.2;-7.46;0.31;-7.94;0.38;-8.07;0.41;-8.01;0.43;-7.79;0.44;-7.48;;
202;16.8;22.8;0.5;5;100;6;Successful;Effective;collision;19.19;vtypeauto.1;vtypeauto.0;604.22;edge_0_0_0;0.0;-6.0;0.25;-7.46;0.39;-7.94;0.47;-8.08;0.51;-8.02;0.54;-7.84;0.55;-7.63;;
203;16.8;22.8;0.5;8;100;6;Successful;Effective;collision;20.15;vtypeauto.1;vtypeauto.0;636.25;edge_0_0_0;0.0;-6.0;0.25;-7.46;0.39;-7.94;0.47;-8.08;0.51;-8.02;0.54;-7.84;0.55;-7.63;;
204;16.8;22.8;0.5;10;100;6;Successful;Effective;collision;21.39;vtypeauto.1;vtypeauto.0;658.21;edge_0_0_0;0.0;-6.0;0.25;-7.46;0.39;-7.94;0.47;-8.08;0.51;-8.02;0.54;-7.84;0.55;-7.63;;
205;16.8;22.8;0.5;5;80;7;Successful;Effective;collision;18.93;vtypeauto.1;vtypeauto.0;488.71;edge_0_0_0;0.0;-7.0;0.2;-8.7;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.85;0.44;-8.44;;
206;16.8;22.8;0.5;8;80;7;Successful;Effective;collision;19.64;vtypeauto.1;vtypeauto.0;513.47;edge_0_0_0;0.0;-7.0;0.2;-8.7;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.85;0.44;-8.44;;
207;16.8;22.8;0.5;10;80;7;Successful;Effective;collision;20.28;vtypeauto.1;vtypeauto.0;528.56;edge_0_0_0;0.0;-7.0;0.2;-8.7;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.85;0.44;-8.44;;
208;16.8;22.8;0.5;5;100;7;Successful;Effective;collision;18.97;vtypeauto.1;vtypeauto.0;599.00;edge_0_0_0;0.0;-7.0;0.25;-8.7;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.83;;
209;16.8;22.8;0.5;8;100;7;Successful;Effective;collision;19.69;vtypeauto.1;vtypeauto.0;627.65;edge_0_0_0;0.0;-7.0;0.25;-8.7;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.83;;
210;16.8;22.8;0.5;10;100;7;Successful;Effective;collision;20.35;vtypeauto.1;vtypeauto.0;646.23;edge_0_0_0;0.0;-7.0;0.25;-8.7;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.83;;
211;16.8;22.8;0.5;5;80;8;Successful;Effective;collision;18.77;vtypeauto.1;vtypeauto.0;485.71;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;;
212;16.8;22.8;0.5;8;80;8;Successful;Effective;collision;19.35;vtypeauto.1;vtypeauto.0;509.26;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;;
213;16.8;22.8;0.5;10;80;8;Successful;Effective;collision;19.78;vtypeauto.1;vtypeauto.0;523.64;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;;
214;16.8;22.8;0.5;5;100;8;Successful;Effective;collision;18.81;vtypeauto.1;vtypeauto.0;595.14;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
215;16.8;22.8;0.5;8;100;8;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;621.71;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
216;16.8;22.8;0.5;10;100;8;Successful;Effective;collision;19.82;vtypeauto.1;vtypeauto.0;638.34;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;;
217;16.9;22.9;0.5;5;80;5;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;496.07;edge_0_0_0;0.0;-5.0;0.2;-6.37;0.31;-6.76;0.38;-6.86;0.41;-6.79;0.43;-6.62;0.44;-6.43;;
218;16.9;22.9;0.5;8;80;5;Successful;Effective;collision;20.39;vtypeauto.1;vtypeauto.0;525.53;edge_0_0_0;0.0;-5.0;0.2;-6.37;0.31;-6.76;0.38;-6.86;0.41;-6.79;0.43;-6.62;0.44;-6.43;;
219;16.9;22.9;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.37;0.31;-6.76;0.38;-6.86;0.41;-6.79;0.43;-6.62;0.44;-6.43;;
220;16.9;22.9;0.5;5;100;5;Successful;Effective;collision;19.35;vtypeauto.1;vtypeauto.0;608.81;edge_0_0_0;0.0;-5.0;0.25;-6.37;0.39;-6.77;0.47;-6.87;0.51;-6.81;0.54;-6.64;0.55;-6.45;;
221;16.9;22.9;0.5;8;100;5;Successful;Effective;collision;20.47;vtypeauto.1;vtypeauto.0;644.29;edge_0_0_0;0.0;-5.0;0.25;-6.37;0.39;-6.77;0.47;-6.87;0.51;-6.81;0.54;-6.64;0.55;-6.45;;
222;16.9;22.9;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.37;0.39;-6.77;0.47;-6.87;0.51;-6.81;0.54;-6.64;0.55;-6.45;;
223;16.9;22.9;0.5;5;80;6;Successful;Effective;collision;19.03;vtypeauto.1;vtypeauto.0;491.20;edge_0_0_0;0.0;-6.0;0.2;-7.64;0.31;-8.1;0.38;-8.22;0.41;-8.14;0.43;-7.88;0.44;-7.54;;
224;16.9;22.9;0.5;8;80;6;Successful;Effective;collision;19.78;vtypeauto.1;vtypeauto.0;517.15;edge_0_0_0;0.0;-6.0;0.2;-7.64;0.31;-8.1;0.38;-8.22;0.41;-8.14;0.43;-7.88;0.44;-7.54;;
225;16.9;22.9;0.5;10;80;6;Successful;Effective;collision;20.50;vtypeauto.1;vtypeauto.0;533.65;edge_0_0_0;0.0;-6.0;0.2;-7.64;0.31;-8.1;0.38;-8.22;0.41;-8.14;0.43;-7.88;0.44;-7.54;;
226;16.9;22.9;0.5;5;100;6;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;602.08;edge_0_0_0;0.0;-6.0;0.25;-7.64;0.39;-8.11;0.47;-8.23;0.51;-8.15;0.54;-7.95;0.55;-7.72;;
227;16.9;22.9;0.5;8;100;6;Successful;Effective;collision;19.84;vtypeauto.1;vtypeauto.0;632.33;edge_0_0_0;0.0;-6.0;0.25;-7.64;0.39;-8.11;0.47;-8.23;0.51;-8.15;0.54;-7.95;0.55;-7.72;;
228;16.9;22.9;0.5;10;100;6;Successful;Effective;collision;20.58;vtypeauto.1;vtypeauto.0;652.75;edge_0_0_0;0.0;-6.0;0.25;-7.64;0.39;-8.11;0.47;-8.23;0.51;-8.15;0.54;-7.95;0.55;-7.72;;
229;16.9;22.9;0.5;5;80;7;Successful;Effective;collision;18.84;vtypeauto.1;vtypeauto.0;487.57;edge_0_0_0;0.0;-7.0;0.2;-8.91;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.91;0.44;-8.48;;
230;16.9;22.9;0.5;8;80;7;Successful;Effective;collision;19.44;vtypeauto.1;vtypeauto.0;511.92;edge_0_0_0;0.0;-7.0;0.2;-8.91;0.31;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.91;0.44;-8.48;;
